ATLAS_WMU_8TEV	6	22
   1	EWK_RAP	1.050000000000e-01	6.463838404000e+03	8.000000000000e+03	6.303000000000e+05	3.781800000000e+02	2.836350000000e+03	4.500000000000e-01	2.521200000000e+03	4.000000000000e-01	3.025440000000e+03	4.800000000000e-01	1.071510000000e+03	1.700000000000e-01	4.223010000000e+03	6.700000000000e-01	1.197570000000e+04	1.900000000000e+00	
   2	EWK_RAP	3.150000000000e-01	6.463838404000e+03	8.000000000000e+03	6.352000000000e+05	3.176000000000e+02	3.048960000000e+03	4.800000000000e-01	1.333920000000e+03	2.100000000000e-01	2.667840000000e+03	4.200000000000e-01	8.257600000000e+02	1.300000000000e-01	2.540800000000e+03	4.000000000000e-01	1.206880000000e+04	1.900000000000e+00	
   3	EWK_RAP	5.250000000000e-01	6.463838404000e+03	8.000000000000e+03	6.416000000000e+05	3.208000000000e+02	3.079680000000e+03	4.800000000000e-01	2.887200000000e+03	4.500000000000e-01	2.566400000000e+03	4.000000000000e-01	8.340800000000e+02	1.300000000000e-01	1.988960000000e+03	3.100000000000e-01	1.219040000000e+04	1.900000000000e+00	
   4	EWK_RAP	7.350000000000e-01	6.463838404000e+03	8.000000000000e+03	6.381000000000e+05	3.828600000000e+02	3.318120000000e+03	5.200000000000e-01	1.467630000000e+03	2.300000000000e-01	2.807640000000e+03	4.400000000000e-01	8.933400000000e+02	1.400000000000e-01	1.978110000000e+03	3.100000000000e-01	1.212390000000e+04	1.900000000000e+00	
   5	EWK_RAP	9.450000000000e-01	6.463838404000e+03	8.000000000000e+03	6.428000000000e+05	3.856800000000e+02	3.856800000000e+03	6.000000000000e-01	2.056960000000e+03	3.200000000000e-01	2.699760000000e+03	4.200000000000e-01	8.999200000000e+02	1.400000000000e-01	2.378360000000e+03	3.700000000000e-01	1.221320000000e+04	1.900000000000e+00	
   6	EWK_RAP	1.210000000000e+00	6.463838404000e+03	8.000000000000e+03	6.547000000000e+05	2.618800000000e+02	3.666320000000e+03	5.600000000000e-01	2.225980000000e+03	3.400000000000e-01	2.553330000000e+03	3.900000000000e-01	5.892300000000e+02	9.000000000000e-02	3.731790000000e+03	5.700000000000e-01	1.243930000000e+04	1.900000000000e+00	
   7	EWK_RAP	1.445000000000e+00	6.463838404000e+03	8.000000000000e+03	6.610000000000e+05	3.966000000000e+02	3.701600000000e+03	5.600000000000e-01	1.454200000000e+03	2.200000000000e-01	2.776200000000e+03	4.200000000000e-01	7.932000000000e+02	1.200000000000e-01	5.684600000000e+03	8.600000000000e-01	1.255900000000e+04	1.900000000000e+00	
   8	EWK_RAP	1.630000000000e+00	6.463838404000e+03	8.000000000000e+03	6.623000000000e+05	3.311500000000e+02	4.106260000000e+03	6.200000000000e-01	1.788210000000e+03	2.700000000000e-01	2.649200000000e+03	4.000000000000e-01	6.623000000000e+02	1.000000000000e-01	6.424310000000e+03	9.700000000000e-01	1.258370000000e+04	1.900000000000e+00	
   9	EWK_RAP	1.845000000000e+00	6.463838404000e+03	8.000000000000e+03	6.618000000000e+05	3.309000000000e+02	4.036980000000e+03	6.100000000000e-01	2.845740000000e+03	4.300000000000e-01	2.581020000000e+03	3.900000000000e-01	6.618000000000e+02	1.000000000000e-01	5.625300000000e+03	8.500000000000e-01	1.257420000000e+04	1.900000000000e+00	
  10	EWK_RAP	2.065000000000e+00	6.463838404000e+03	8.000000000000e+03	6.575000000000e+05	3.287500000000e+02	3.550500000000e+03	5.400000000000e-01	3.156000000000e+03	4.800000000000e-01	2.827250000000e+03	4.300000000000e-01	6.575000000000e+02	1.000000000000e-01	4.997000000000e+03	7.600000000000e-01	1.249250000000e+04	1.900000000000e+00	
  11	EWK_RAP	2.290000000000e+00	6.463838404000e+03	8.000000000000e+03	6.415000000000e+05	3.207500000000e+02	3.079200000000e+03	4.800000000000e-01	2.694300000000e+03	4.200000000000e-01	2.630150000000e+03	4.100000000000e-01	6.415000000000e+02	1.000000000000e-01	5.645200000000e+03	8.800000000000e-01	1.218850000000e+04	1.900000000000e+00	
  12	EWK_RAP	1.050000000000e-01	6.463838404000e+03	8.000000000000e+03	4.937000000000e+05	3.455900000000e+02	2.024170000000e+03	4.100000000000e-01	1.974800000000e+03	4.000000000000e-01	2.419130000000e+03	4.900000000000e-01	8.886600000000e+02	1.800000000000e-01	2.320390000000e+03	4.700000000000e-01	9.380300000000e+03	1.900000000000e+00	
  13	EWK_RAP	3.150000000000e-01	6.463838404000e+03	8.000000000000e+03	4.896000000000e+05	2.937600000000e+02	2.105280000000e+03	4.300000000000e-01	9.792000000000e+02	2.000000000000e-01	2.154240000000e+03	4.400000000000e-01	6.854400000000e+02	1.400000000000e-01	2.301120000000e+03	4.700000000000e-01	9.302400000000e+03	1.900000000000e+00	
  14	EWK_RAP	5.250000000000e-01	6.463838404000e+03	8.000000000000e+03	4.858000000000e+05	2.914800000000e+02	2.380420000000e+03	4.900000000000e-01	2.186100000000e+03	4.500000000000e-01	2.088940000000e+03	4.300000000000e-01	6.801200000000e+02	1.400000000000e-01	2.331840000000e+03	4.800000000000e-01	9.230200000000e+03	1.900000000000e+00	
  15	EWK_RAP	7.350000000000e-01	6.463838404000e+03	8.000000000000e+03	4.743000000000e+05	3.320100000000e+02	2.703510000000e+03	5.700000000000e-01	1.090890000000e+03	2.300000000000e-01	2.181780000000e+03	4.600000000000e-01	7.588800000000e+02	1.600000000000e-01	2.608650000000e+03	5.500000000000e-01	9.011700000000e+03	1.900000000000e+00	
  16	EWK_RAP	9.450000000000e-01	6.463838404000e+03	8.000000000000e+03	4.650000000000e+05	3.255000000000e+02	2.604000000000e+03	5.600000000000e-01	1.441500000000e+03	3.100000000000e-01	1.953000000000e+03	4.200000000000e-01	7.440000000000e+02	1.600000000000e-01	3.115500000000e+03	6.700000000000e-01	8.835000000000e+03	1.900000000000e+00	
  17	EWK_RAP	1.210000000000e+00	6.463838404000e+03	8.000000000000e+03	4.557000000000e+05	2.278500000000e+02	2.825340000000e+03	6.200000000000e-01	1.549380000000e+03	3.400000000000e-01	1.959510000000e+03	4.300000000000e-01	4.557000000000e+02	1.000000000000e-01	3.326610000000e+03	7.300000000000e-01	8.658300000000e+03	1.900000000000e+00	
  18	EWK_RAP	1.445000000000e+00	6.463838404000e+03	8.000000000000e+03	4.397000000000e+05	3.077900000000e+02	2.770110000000e+03	6.300000000000e-01	1.011310000000e+03	2.300000000000e-01	2.066590000000e+03	4.700000000000e-01	6.155800000000e+02	1.400000000000e-01	2.989960000000e+03	6.800000000000e-01	8.354300000000e+03	1.900000000000e+00	
  19	EWK_RAP	1.630000000000e+00	6.463838404000e+03	8.000000000000e+03	4.273000000000e+05	2.563800000000e+02	2.606530000000e+03	6.100000000000e-01	1.196440000000e+03	2.800000000000e-01	2.350150000000e+03	5.500000000000e-01	5.127600000000e+02	1.200000000000e-01	2.777450000000e+03	6.500000000000e-01	8.118700000000e+03	1.900000000000e+00	
  20	EWK_RAP	1.845000000000e+00	6.463838404000e+03	8.000000000000e+03	4.102000000000e+05	2.461200000000e+02	2.789360000000e+03	6.800000000000e-01	1.804880000000e+03	4.400000000000e-01	2.379160000000e+03	5.800000000000e-01	4.922400000000e+02	1.200000000000e-01	3.035480000000e+03	7.400000000000e-01	7.793800000000e+03	1.900000000000e+00	
  21	EWK_RAP	2.065000000000e+00	6.463838404000e+03	8.000000000000e+03	3.891000000000e+05	2.334600000000e+02	2.606970000000e+03	6.700000000000e-01	1.906590000000e+03	4.900000000000e-01	1.984410000000e+03	5.100000000000e-01	5.058300000000e+02	1.300000000000e-01	3.696450000000e+03	9.500000000000e-01	7.392900000000e+03	1.900000000000e+00	
  22	EWK_RAP	2.290000000000e+00	6.463838404000e+03	8.000000000000e+03	3.683000000000e+05	2.578100000000e+02	2.393950000000e+03	6.500000000000e-01	1.473200000000e+03	4.000000000000e-01	2.136140000000e+03	5.800000000000e-01	4.787900000000e+02	1.300000000000e-01	4.456430000000e+03	1.210000000000e+00	6.997700000000e+03	1.900000000000e+00	
